"","iter","ll_total","objective","sigma","alpha","tau","converge","settings","gene_name","regime","model","param.count","dataset","ntips","AIC","AICc","delta_AIC","delta_AICc","AIC_weight","AICc_weight","truth","AICc_next_worse","AIC_next_worse"
"12",8,-320.835890508111,-332.250772760595,0.464521131424184,0.260823536599406,0.254493444561677,"converged","BM1_12_OU1","BM1_12","OU1","OU1",4,"SCOUT_PPUPWTtS",256,649.671781016222,649.831143566023,88.5760126195383,88.6401370741011,5.83395728749503e-20,5.64987444524205e-20,"BM1",3.96974352325617,4.03386797781889
"13",9,-320.959928264415,-250.172873900025,0.245474735427914,1e-10,0.222546293703449,"converged","BM1_13_BM1","BM1_13","BM1","BM1",3,"SCOUT_PPUPWTtS",256,647.91985652883,648.015094624068,0,0,0.999999938628401,0.999999941403885,"BM1",1.81604894195459,1.75192448739188
"14",7,-336.747506125934,-331.277101526041,0.738699543513012,0.428288359651697,0.214549852591125,"converged","BM1_13_OU1","BM1_13","OU1","OU1",4,"SCOUT_PPUPWTtS",256,681.495012251867,681.654374801668,33.5751557230373,33.6392801776,5.11973572271568e-08,4.95818921548319e-08,"BM1",3.16882234062075,3.23165733683368
"15",7,-336.363334794351,-329.468434061361,0.76383046987929,0.450087578269878,0.214478430874925,"converged","BM1_13_OUM","BM1_13","OUM","OUM",6,"SCOUT_PPUPWTtS",256,684.726669588701,685.064018986291,36.8068130598709,37.0489243622233,1.01742421363366e-08,9.01422240489714e-09,"BM1",3.6078451577531,0.00128945834978822
"16",9,-506.064846435784,-435.241923727503,1.05113035298435,1e-10,0.434272587277764,"converged","BM1_14_BM1","BM1_14","BM1","BM1",3,"SCOUT_PPUPWTtS",256,1018.12969287157,1018.22493096681,0,0,0.9999337259225,0.99993985622499,"BM1",0.442688897337916,0.3785644427752
"17",7,-512.988752992479,-503.703574028823,3.21239594193215,0.49105552436121,0.430578392113575,"converged","BM1_14_OUM","BM1_14","OUM","OUM",6,"SCOUT_PPUPWTtS",256,1037.97750598496,1038.31485538255,19.8478131133915,20.0899244157437,4.89861558734068e-05,4.34012483496158e-05,"BM1",1.90507243066918,2.08305927845868
"18",7,-516.030282631709,-508.437463190938,3.14789546197325,0.46105400946134,0.430442027936802,"converged","BM1_14_OU1","BM1_14","OU1","OU1",4,"SCOUT_PPUPWTtS",256,1040.06056526342,1040.21992781322,21.9308723918501,21.9949968464128,1.72879216260825e-05,1.67425266603105e-05,"BM1",1.22268538630465,1.28680984086736
"19",9,-323.85282449702,-253.012087302201,0.246653809766987,1e-10,0.266631918018486,"converged","BM1_15_BM1","BM1_15","BM1","BM1",3,"SCOUT_PPUPWTtS",256,653.705648994041,653.800887089279,0,0,0.999999999999998,0.999999999999998,"BM1",5.35339381736208,5.35339381736208
"20",7,-356.825669562225,-360.810962925679,0.700675417743822,0.319439850370118,0.263365493292649,"converged","BM1_15_OU1","BM1_15","OU1","OU1",4,"SCOUT_PPUPWTtS",256,721.651339124449,721.81070167425,67.9456901304083,68.009814584971,1.76108717199647e-15,1.70551838461929e-15,"BM1",0.803759772708418,0.803759772708418
"21",7,-356.331216531508,-358.009338277679,0.727318861980166,0.341656867588487,0.26346575507021,"converged","BM1_15_OUM","BM1_15","OUM","OUM",6,"SCOUT_PPUPWTtS",256,724.662433063016,724.999782460607,70.9567840689755,71.1988953713278,3.90778006096528e-16,3.46223315792631e-16,"BM1",12.4319106004629,12.6740219028152
"22",10,-371.257892336664,-300.440858084965,0.355574315341984,1e-10,0.297911783824222,"converged","BM1_16_BM1","BM1_16","BM1","BM1",3,"SCOUT_PPUPWTtS",256,748.515784673328,748.611022768566,0,0,0.999999999725323,0.999999999754214,"BM1",3.4561464850525,3.21403518270017
"23",8,-390.386618211951,-384.335341778996,1.12237452705464,0.436792824401008,0.292030581926397,"converged","BM1_16_OUM","BM1_16","OUM","OUM",6,"SCOUT_PPUPWTtS",256,792.773236423903,793.110585821493,44.2574517505743,44.4995630529266,2.45254204092217e-10,2.17291460703058e-10,"BM1",1.42055026669084,1.59853711448045
"24",8,-394.507141215468,-394.682578552163,1.00849883634205,0.357118791364342,0.292432309966418,"converged","BM1_16_OU1","BM1_16","OU1","OU1",4,"SCOUT_PPUPWTtS",256,797.014282430937,797.173644980737,48.4984977576083,48.562622212171,2.94228692276237e-11,2.84944693229029e-11,"BM1",2.18145887926994,2.00347203148033
"25",7,-206.080095666775,-135.334969920997,0.100172597003676,1e-10,0.168094829876055,"converged","BM1_17_BM1","BM1_17","BM1","BM1",3,"SCOUT_PPUPWTtS",256,418.16019133355,418.255429428788,0,0,0.999999999983495,0.999999999985376,"BM1",1.00377167919117,0.761660376838904
"26",8,-227.908004004112,-231.493322577946,0.256758394459617,0.324087688402987,0.166727504221268,"converged","BM1_17_OUM","BM1_17","OUM","OUM",6,"SCOUT_PPUPWTtS",256,467.816008008225,468.153357405815,49.6558166746748,49.8979279770271,1.64959150672638e-11,1.46151275725119e-11,"BM1",11.7256450608897,11.9036319086792
"27",7,-237.429056494422,-244.428083090858,0.263626010997212,0.294441887592538,0.166230287508042,"converged","BM1_17_OU1","BM1_17","OU1","OU1",4,"SCOUT_PPUPWTtS",256,482.858112988843,483.017475538644,64.6979216552934,64.7620461098561,8.93356532070799e-15,8.65167842737768e-15,"BM1",4.34293809787312,4.34293809787312
"28",8,-228.843698725117,-158.004533848008,0.116150501644286,1e-10,0.189781016398008,"converged","BM1_18_BM1","BM1_18","BM1","BM1",3,"SCOUT_PPUPWTtS",256,463.687397450234,463.782635545472,0,0,1,1,"BM1",0.0371623900452391,0.208101908487492
"29",7,-267.385689294748,-272.802327554548,0.341654618286838,0.307353463847556,0.184130408232926,"converged","BM1_18_OU1","BM1_18","OU1","OU1",4,"SCOUT_PPUPWTtS",256,542.771378589497,542.930741139298,79.0839811392633,79.148105593826,6.7163248275032e-18,6.50440003909394e-18,"BM1",1.88923177407048,1.71124492628087
"30",7,-266.241311757889,-270.469149885378,0.345278603003834,0.317825024137536,0.184411225632624,"converged","BM1_18_OUM","BM1_18","OUM","OUM",6,"SCOUT_PPUPWTtS",256,544.482623515778,544.819972913368,80.7952260655442,81.0373373678965,2.85456264182937e-18,2.52909868921283e-18,"BM1",8.98986381597763,9.16785066376724
"31",10,-482.01635341573,-411.193106220709,0.849907762025705,1e-10,0.439162755199072,"converged","BM1_19_BM1","BM1_19","BM1","BM1",3,"SCOUT_PPUPWTtS",256,970.032706831459,970.127944926698,0,0,0.99999997552641,0.999999976683056,"BM1",12.5285095736136,12.5285095736136
